Id,SalePrice
1714,216272.0478927102
1715,211053.30928183682
1716,180479.5449075908
1717,188381.17519265675
1718,134548.69663832354
1719,204687.34259442304
1720,232629.61682775477
1721,159825.32258941888
1722,119913.39900977454
1723,151551.466767699
1724,202674.38035944646
1725,247446.469613809
1726,185200.0473636079
1727,150485.9167229808
1728,178640.04433051927
1729,169033.55095463572
1730,154451.4174517012
1731,122873.30314421553
1732,129037.83161454734
1733,110343.51843056393
1734,121348.63003035967
1735,130871.45676814852
1736,110244.26023345959
1737,299446.7349246779
1738,251106.15089014615
1739,246814.15664047463
1740,204809.5272462098
1741,183910.18779353748
1742,170178.07928861253
1743,183653.30603035612
1744,321754.13940741715
1745,205023.9050771039
1746,192894.70047657168
1747,208526.01534673935
1748,223570.7084221702
1749,138423.49541712963
1750,117100.28237092773
1751,254559.2741050041
1752,119792.49579884927
1753,145599.07021163552
1754,194918.57763827802
1755,157145.09851869554
1756,134797.1790083844
1757,124058.07606216696
1758,148237.4433802569
1759,158030.84437379337
1760,165510.98506227534
1761,136001.4705753072
1762,183547.40113467796
1763,182701.6991558685
1764,116826.4398800869
1765,154815.35009240304
1766,198173.93583843246
1767,214371.43604882385
1768,141190.16552081166
1769,175097.20109019472
1770,164080.9963867913
1771,114260.0029163189
1772,128878.02769431155
1773,128461.1164763093
1774,140502.88002244002
1775,150854.02238942357
1776,133227.47531963713
1777,112799.94595079523
1778,142641.60706903873
1779,126642.12623469498
1780,173310.52331363666
1781,124015.06365823411
1782,91043.33279055894
1783,145548.73751813426
1784,107839.97168462757
1785,120118.6599484468
1786,150851.49139384998
1787,166255.3459605453
1788,64205.51724603053
1789,100125.8777025632
1790,86715.64211939277
1791,200366.61041195734
1792,152416.0768166942
1793,127846.37880347428
1794,160677.62684346936
1795,131907.64985053104
1796,136250.45807724766
1797,112747.38122794405
1798,120787.5631479917
1799,111713.07936115499
1800,127488.18687848504
1801,124116.47546572606
1802,136493.1641980204
1803,148676.261762638
1804,136061.6385164776
1805,138951.15607917824
1806,127124.29840795856
1807,137143.51633166362
1808,120343.52167986047
1809,119533.78265551703
1810,135177.91589143858
1811,82792.42005587708
1812,92750.31044944668
1813,123750.24004151033
1814,101902.69401484459
1815,60942.278481947644
1816,100759.12774385016
1817,101879.07041585093
1818,133531.36634163963
1819,126542.9313402835
1820,64187.801644528365
1821,116857.92237549544
1822,157103.80750559733
1823,52897.600948443665
1824,125913.12967149462
1825,141213.71464131938
1826,106674.04690577884
1827,101862.50012644753
1828,130501.90620627036
1829,131990.60249960635
1830,139227.900936282
1831,135817.1205932868
1832,74858.6243280318
1833,140829.8258300234
1834,118481.1754244789
1835,108177.77892494877
1836,116912.8341171544
1837,81388.01986241572
1838,120547.78599185066
1839,115703.24864147238
1840,138605.38702710206
1841,128221.88498670553
1842,99609.50170412075
1843,123837.61240427189
1844,148770.27320057503
1845,144609.78104717977
1846,154334.70839325304
1847,169699.5250432306
1848,58524.48989325285
1849,110032.71561388005
1850,118051.04249636405
1851,140873.12891863618
1852,133182.623784002
1853,122689.92949729235
1854,157072.88360073356
1855,146390.4632038161
1856,234426.91338446114
1857,129348.59156428449
1858,132142.23251702212
1859,118876.54231730214
1860,143460.42572671198
1861,117858.34117824917
1862,369670.31628934486
1863,346136.99831850297
1864,346157.88433021726
1865,328442.47659594746
1866,325676.83193695295
1867,225699.2094665082
1868,274214.49486518203
1869,207708.74635368903
1870,222962.2184903724
1871,262096.06703613783
1872,175469.37188720342
1873,242133.93697086792
1874,152813.1230602884
1875,190404.4137624191
1876,201387.7196363017
1877,204203.5819603463
1878,204979.99356495112
1879,125837.14431682517
1880,129641.6466239129
1881,239860.5669734345
1882,236680.80371244162
1883,182336.44638647477
1884,199166.45074066363
1885,218787.9775342184
1886,271315.1214281341
1887,215784.45099608912
1888,265450.3763526045
1889,169939.07785489646
1890,112958.82872671774
1891,127338.7764500741
1892,96888.65606562728
1893,124878.92174277158
1894,121802.22525795837
1895,125920.22880290083
1896,125143.99370406618
1897,114712.80426118773
1898,112002.88791146065
1899,166698.92376154885
1900,156858.95637774226
1901,176528.85774459087
1902,146867.4649645774
1903,241415.52714323637
1904,136905.09580571
1905,196675.65407530614
1906,143343.1579213588
1907,187004.69933849212
1908,116109.92891554747
1909,144828.0561996893
1910,126375.5554820941
1911,219542.09096439832
1912,319984.02571357484
1913,136236.50392645763
1914,70680.19405639992
1915,288558.4222049733
1916,60615.50078283301
1917,227677.66007108983
1918,143272.22233168432
1919,168064.83104544965
1920,148439.37310859573
1921,343298.1760557299
1922,298730.1949196172
1923,235319.45985733677
1924,231295.04014146476
1925,196273.2601751323
1926,341342.3833478354
1927,128617.92428216594
1928,157427.11088632038
1929,119298.1844938625
1930,129196.36597621323
1931,134159.58824197057
1932,131817.07403748986
1933,191286.05744570532
1934,177290.49933626121
1935,170553.69930996397
1936,188123.2585272065
1937,182359.43389681572
1938,167666.8205347405
1939,237699.45849046006
1940,190330.61667497887
1941,165910.68647067566
1942,178019.86993785738
1943,223689.90666411957
1944,381342.6382592025
1945,379037.30081073474
1946,123596.3895100802
1947,262504.98009187466
1948,164139.3626149302
1949,244431.20742159654
1950,190690.2913657276
1951,232604.2338499431
1952,204044.91513230093
1953,167216.25644139896
1954,180482.4585089698
1955,131944.13483368128
1956,333669.3938821582
1957,144592.66459699383
1958,299775.49885697255
1959,146817.9006973539
1960,110654.22998347902
1961,130220.82087528324
1962,99421.48479180323
1963,107188.88443782233
1964,105886.03365968016
1965,150065.25440843625
1966,138664.5518286705
1967,291010.893235253
1968,416641.63180058805
1969,359637.4892450162
1970,396983.8344949319
1971,470524.58838947944
1972,360273.5018814682
1973,286116.9789489295
1974,343627.131544445
1975,493450.1731168183
1976,276146.13386535336
1977,348078.74027845514
1978,344732.18496624054
1979,313936.49398734164
1980,191534.96332017655
1981,319915.5322619765
1982,223075.70910053194
1983,213404.1330309429
1984,169549.40414923138
1985,227078.31569108277
1986,205133.31467187108
1987,187364.41239716747
1988,176089.58073871804
1989,191189.34058654183
1990,208512.37482059526
1991,229983.50834764558
1992,214627.45078771582
1993,173515.73713615304
1994,222991.41572591712
1995,180717.62874805124
1996,248611.28201041574
1997,309609.4109446775
1998,278466.2049879445
1999,294115.10949742934
2000,325783.89930186095
2001,286961.3103295707
2002,240703.27492072433
2003,250429.20241827995
2004,292652.70542060665
2005,223501.88342996236
2006,225428.37236350833
2007,247826.62798486292
2008,212826.9909674897
2009,202903.9811683874
2010,193166.8319405792
2011,138818.61961682982
2012,177554.26343415736
2013,178268.8844433591
2014,184702.88677643248
2015,207810.7375109019
2016,194291.85173136863
2017,195702.34942378476
2018,123124.65602289661
2019,133989.44614457758
2020,96995.57076056684
2021,103772.99604935893
2022,180577.4366225505
2023,137803.86648347194
2024,286189.63157706574
2025,366894.6002059465
2026,183307.52039925114
2027,169205.12365494983
2028,151637.90534181613
2029,169184.56294597674
2030,260115.30763161767
2031,232335.31938493066
2032,253809.57371487157
2033,251606.96774703974
2034,185104.79846479313
2035,223672.60231540765
2036,206385.41456780292
2037,219231.48252948758
2038,334209.61279829714
2039,221916.594047855
2040,297885.69540195144
2041,285785.9788867591
2042,208369.88838028282
2043,180494.07719114676
2044,169492.08238404783
2045,209792.89764529094
2046,151960.99548114647
2047,135489.5646116108
2048,148120.98311907958
2049,145340.75976682137
2050,168150.00815130392
2051,107395.55522363026
2052,125550.56137787619
2053,151877.2450835412
2054,98104.076155938
2055,147204.4911873568
2056,152211.87747114667
2057,111279.97148042143
2058,207359.61361571227
2059,131253.03030007123
2060,172348.58767260573
2061,165806.58832339008
2062,126105.35756043483
2063,124403.58016973775
2064,133982.92289748156
2065,114854.2904943563
2066,163122.11300940832
2067,122459.83953016259
2068,146096.1911620935
2069,84692.1133077828
2070,118500.03327968017
2071,104782.76946697087
2072,138542.90767520253
2073,127449.69906928744
2074,182417.46279898478
2075,144797.3122987499
2076,119120.72890274307
2077,153683.20161280053
2078,122342.54369451645
2079,132509.00144402668
2080,118005.8851629536
2081,127972.22719524529
2082,112240.60169925964
2083,146679.77317752948
2084,115036.65552812275
2085,112460.15751489918
2086,109141.23555305804
2087,117053.6087612925
2088,91492.53229328852
2089,89172.07868374685
2090,125985.62525547025
2091,102278.45537095358
2092,118529.03236388335
2093,102347.8271424452
2094,107669.52596877326
2095,149897.0693526931
2096,91442.19689151709
2097,99264.81238733088
2098,143903.39434328556
2099,61821.91536035412
2100,69294.37160321404
2101,107556.51974934405
2102,124027.88685123817
2103,108093.67278226087
2104,138437.15782998147
2105,124729.97302399906
2106,60585.52448560323
2107,180893.7617270634
2108,113875.46443547308
2109,106316.23838396113
2110,112538.63779067011
2111,129138.59449600219
2112,134492.17491353318
2113,118700.58394163194
2114,116736.38906689832
2115,160256.92703184165
2116,117387.59817667112
2117,141098.69287857666
2118,127504.25708263354
2119,116232.45634805052
2120,118524.39927983201
2121,95001.96652491996
2122,118303.7165074017
2123,93897.0943246715
2124,160530.49921630134
2125,119036.01770069366
2126,151538.75536200876
2127,171781.4225811209
2128,125167.1199714889
2129,88030.55962513524
2130,123203.42437687945
2131,139839.4948079822
2132,104083.01455293491
2133,122234.15621632036
2134,119254.00164083957
2135,97978.10526020476
2136,70910.10275142985
2137,102494.26685498236
2138,123592.28742628044
2139,148920.189524823
2140,139165.60446353233
2141,167773.3799720908
2142,126879.01140421772
2143,149872.54370819632
2144,113290.62831792644
2145,140659.4101451024
2146,168761.729286149
2147,135212.21930391545
2148,139910.81260773432
2149,149234.63171262937
2150,241056.00344586035
2151,125830.98658001631
2152,151779.1713616263
2153,171557.6134133816
2154,97896.29705348276
2155,137851.66638443814
2156,244785.7740567869
2157,229930.66170049182
2158,250411.85750531955
2159,222209.92378955075
2160,184762.74808218205
2161,237621.3088400641
2162,375699.8922702966
2163,329429.74172344786
2164,258199.41402585577
2165,208595.35745366215
2166,163164.97321446674
2167,215983.67366740992
2168,184411.43412611802
2169,192671.0012692475
2170,208334.9185292289
2171,159338.80745646008
2172,129338.52754131293
2173,191574.63693637872
2174,217038.27370995856
2175,286331.47614628065
2176,307330.7676249244
2177,241442.2415022958
2178,208255.1747997277
2179,136928.5773876916
2180,195242.12241962203
2181,193454.64433573766
2182,225076.97878177286
2183,193234.56060217737
2184,114508.82420070536
2185,122788.56120841196
2186,141509.10990771218
2187,158177.7820358802
2188,158471.1109297244
2189,299046.7381867354
2190,78303.1547384518
2191,74490.51628735106
2192,85143.41943316687
2193,108020.9101023592
2194,106479.2364026294
2195,101771.44233240557
2196,99626.06750600625
2197,123627.00501923068
2198,164115.12457691852
2199,197765.100974269
2200,141089.21233944147
2201,143647.33051981032
2202,219116.13199876875
2203,135839.5659554433
2204,175169.13309321922
2205,115679.00111800982
2206,138351.51631873718
2207,215596.47870124044
2208,268781.956574849
2209,235810.8627943412
2210,128316.2186387958
2211,120089.55519760383
2212,123309.04398806726
2213,104885.38013210183
2214,126857.44407976119
2215,103341.28176888054
2216,136486.45310040718
2217,60905.03848168025
2218,78029.02681801781
2219,79926.6653056678
2220,71032.9892247682
2221,290160.2703110705
2222,268805.18830420607
2223,285185.10872673633
2224,214553.8818086015
2225,127285.73612855631
2226,172502.66056410817
2227,199832.1096694771
2228,270419.689028816
2229,245988.7473082872
2230,152784.47906569456
2231,209525.97695201144
2232,181331.24056310143
2233,171362.4170437227
2234,244994.28497485354
2235,215873.83673604345
2236,249318.0436719433
2237,297609.8634382651
2238,202293.92261206525
2239,99504.57353475179
2240,153500.89236089558
2241,145953.08712791032
2242,118754.29526626314
2243,129338.56545931498
2244,103822.12769911443
2245,102229.57347038758
2246,133933.72697126865
2247,121073.08062051589
2248,125437.03817413529
2249,122314.48786895187
2250,129684.70377712579
2251,98389.30372777034
2252,176075.16625856512
2253,163077.77959530757
2254,183302.1219095213
2255,182293.35262485108
2256,172364.70988824082
2257,215817.2945424639
2258,160892.76348661567
2259,177728.30069585866
2260,143880.68514238083
2261,202641.306376623
2262,206847.20510325048
2263,381865.7206968006
2264,492936.06292430055
2265,150728.3880591537
2266,292159.0366769876
2267,334065.22226731485
2268,408384.0545481939
2269,154631.02518367293
2270,200462.76795045927
2271,207896.56341836223
2272,195844.69155539118
2273,160503.38432782204
2274,180672.13704536244
2275,146076.77312077463
2276,191438.89439232482
2277,173459.3943158128
2278,149481.40311249412
2279,132608.19794135963
2280,107005.61789289603
2281,163272.64452079052
2282,177557.50437852417
2283,111187.05548807293
2284,115788.35789564745
2285,139407.41447043492
2286,123855.5708519766
2287,362946.6553731318
2288,270486.9870589572
2289,351425.2412691741
2290,427374.1227620136
2291,342242.9691321297
2292,434391.3348907521
2293,451422.7422072966
2294,404819.5313615937
2295,480622.0219760842
2296,257923.240040305
2297,351341.1553980576
2298,349950.25080685905
2299,362525.0343923943
2300,326157.412498239
2301,330908.3153654929
2302,253055.59029511944
2303,256630.41517734178
2304,246698.01544360514
2305,194210.33786749124
2306,187560.5272202684
2307,204420.0755022016
2308,233202.01152238477
2309,278644.7126114566
2310,221173.568040688
2311,208887.31706179067
2312,169716.55387552961
2313,171373.01054865206
2314,169265.55439722285
2315,183292.65860759522
2316,200535.92661168502
2317,185477.10337535955
2318,177125.98196749968
2319,185992.41394183188
2320,187653.30702772905
2321,242356.70952369884
2322,190807.28636831586
2323,195294.30715444195
2324,198223.1348908328
2325,212656.63160066202
2326,185159.26709811154
2327,202362.52106817934
2328,221418.60379065262
2329,195747.10395643697
2330,186037.82532690724
2331,331305.88807175355
2332,409602.11719491874
2333,328328.1579382868
2334,251997.33755418577
2335,293676.40816734603
2336,294636.68792549014
2337,189442.31156332095
2338,252333.68845198554
2339,225364.03431062418
2340,356996.77123082697
2341,212866.24168308853
2342,239746.26090773623
2343,236419.06289447675
2344,218336.4098856731
2345,228720.89325843626
2346,219591.36858200788
2347,196321.13169800292
2348,245160.47327897075
2349,180122.61288025687
2350,306787.27580783924
2351,239450.57406497328
2352,243210.30355347344
2353,243108.75621281785
2354,140581.12536274997
2355,145110.8060928464
2356,148283.86686237724
2357,189657.63083939135
2358,199291.54438246356
2359,133972.15170387054
2360,119275.51351762007
2361,147497.90276598514
2362,248432.07762889838
2363,141663.12592429292
2364,160964.48530061057
2365,220349.49850178094
2366,204452.08731073487
2367,228400.079434753
2368,218919.75652845172
2369,214939.99395852938
2370,173307.44541762033
2371,162042.76547264127
2372,186579.3242575802
2373,286463.3112568415
2374,319365.7611277628
2375,240625.8376645942
2376,288202.9283662034
2377,312081.5778578493
2378,159209.58962183472
2379,199303.53756546922
2380,146263.92351794417
2381,168287.5963740648
2382,218193.92630327638
2383,198119.25214420212
2384,241786.0282884001
2385,168245.78175653968
2386,129938.71092658433
2387,131728.35719373092
2388,106600.08030590245
2389,118030.88841925174
2390,155390.2424566207
2391,147276.43594275176
2392,115679.5090942371
2393,178898.425138873
2394,147256.3124611493
2395,217435.76575708308
2396,144205.62017641857
2397,213379.59390883902
2398,131434.73013102933
2399,67906.26936157307
2400,75148.76465205403
2401,128457.2666498551
2402,137664.80266850255
2403,150968.00063571648
2404,152825.77845086704
2405,158301.70691056977
2406,147589.79203966333
2407,126565.2989450619
2408,154864.17478531675
2409,119551.93098127752
2410,163461.91461464576
2411,113995.37345920551
2412,151805.70572686545
2413,129872.17174120617
2414,160096.31720331183
2415,135493.375791155
2416,127327.5222167867
2417,140922.17268098422
2418,140649.15274454685
2419,126202.1179473786
2420,123955.6470193213
2421,133398.2879005708
2422,101954.21084538543
2423,109830.28842435042
2424,156839.1126341942
2425,189637.65729145354
2426,124753.03877936419
2427,121277.17834969351
2428,184310.15727719892
2429,115152.8626597955
2430,133116.5675995347
2431,111299.71649375728
2432,149805.15028714648
2433,147967.52021745488
2434,135765.9364663376
2435,142293.02061416316
2436,113272.43223044295
2437,103269.14442042641
2438,125775.81615447062
2439,100707.24369127359
2440,126828.95301243175
2441,91255.41148363927
2442,102112.7173573945
2443,131980.1802731923
2444,122527.18102647568
2445,90897.95411094872
2446,132709.37310793274
2447,172844.1978851621
2448,123930.30604235473
2449,118813.8004742758
2450,151140.64284039207
2451,114648.99826951246
2452,194316.7445392244
2453,96417.54800080185
2454,112175.44483481492
2455,117297.16124276997
2456,123274.84289637426
2457,141379.14013324943
2458,134167.98783152556
2459,109650.12971691084
2460,147664.85605439518
2461,133111.6619800974
2462,131936.7143284669
2463,128280.67765511946
2464,165600.50296216883
2465,137527.14455424258
2466,121427.60489721056
2467,129264.94195457926
2468,90965.69462130888
2469,84104.20285818465
2470,188740.92704415327
2471,209194.84421127793
2472,148243.433360152
2473,110436.10197722857
2474,68933.4363103553
2475,205000.9344510642
2476,117370.33274472115
2477,118494.4856122959
2478,146208.33006519402
2479,100620.93897924272
2480,152278.10950983726
2481,120459.32291562263
2482,124492.62269584619
2483,110156.6954190353
2484,121556.99028014689
2485,128355.01908314605
2486,140632.67372790092
2487,163056.0977977245
2488,173777.38502376954
2489,157584.52445142803
2490,144696.64248222642
2491,96517.22917265442
2492,207194.59804624924
2493,151769.94821056427
2494,138146.59603291744
2495,80636.52092041557
2496,243371.25009608315
2497,148398.77864267532
2498,116993.33849018172
2499,86494.77445467109
2500,121090.24330124013
2501,134645.56884158164
2502,136336.06552320792
2503,96258.79892262546
2504,174226.08255645307
2505,233578.18182305372
2506,250082.18693161992
2507,272454.28268066153
2508,250024.09354224318
2509,221840.4155866986
2510,224371.26751910194
2511,175380.29305722582
2512,205094.62572373095
2513,225485.12816682554
2514,252026.34039759365
2515,150574.07035526697
2516,181269.97693256443
2517,152218.29274802541
2518,161170.6615062667
2519,244758.06199102604
2520,227314.13128922062
2521,186580.90592486694
2522,224712.60833139223
2523,112242.40167541933
2524,138616.43488083413
2525,144041.03958003933
2526,140670.74684487263
2527,123883.38837535473
2528,133047.51814041228
2529,148983.56638006284
2530,134466.691886645
2531,249590.0851408287
2532,225744.54073307986
2533,197225.64226046356
2534,228237.1343910301
2535,279949.79351272306
2536,227312.98686207327
2537,247188.31704204652
2538,185808.97316769397
2539,189536.89865419632
2540,182669.44675873604
2541,184915.206897946
2542,161278.94366701302
2543,112982.88473871036
2544,114473.75446318173
2545,130262.8110654869
2546,125458.31976007478
2547,139022.15878857605
2548,161775.2314084513
2549,152880.20495159304
2550,829092.7996365869
2551,138134.38783532294
2552,130705.30490345269
2553,75335.46680259476
2554,89758.8987316418
2555,120047.04648616289
2556,100949.1496580395
2557,105033.16747299391
2558,153309.2460290801
2559,138007.25688246524
2560,165456.66180175258
2561,159887.7656963959
2562,140692.48390532602
2563,148176.81657099983
2564,221375.78036854943
2565,152360.07720928546
2566,150811.7900468556
2567,139885.53114347038
2568,202691.59487808638
2569,234271.75962481776
2570,120935.96531710115
2571,182933.75358403169
2572,149153.4630729753
2573,209181.06195985086
2574,300550.7138650136
2575,131834.14045559062
2576,108981.59991304798
2577,138756.7442869212
2578,83678.3998343297
2579,63143.79472212504
2580,88774.44948533596
2581,107509.6457286534
2582,117838.58821367408
2583,261090.57430493587
2584,163143.19353718913
2585,188536.38578342382
2586,214135.39350212502
2587,198265.54161511033
2588,141858.69758153806
2589,151618.00067469152
2590,202423.63439066356
2591,228301.42661140673
2592,209059.1448677725
2593,230204.50315554123
2594,188487.2614721183
2595,208445.33815465646
2596,277489.2962358823
2597,190262.45800656092
2598,294298.67143795313
2599,328973.98876358464
2600,130182.1134898097
2601,142979.47990131294
2602,86864.4553814287
2603,93400.89448420632
2604,91718.1346685476
2605,83304.55534062526
2606,140984.2343625623
2607,236979.07151153398
2608,191723.8920312003
2609,184432.32128140712
2610,107745.64724270257
2611,105128.10434550777
2612,162093.37071162334
2613,132704.4746354405
2614,126302.27752775133
2615,157167.9475725216
2616,151196.65392921434
2617,175837.31640072286
2618,185657.7921086125
2619,192778.87394674736
2620,193460.92161259564
2621,171590.6628039967
2622,174958.55282115887
2623,238139.42873487857
2624,317739.95792927087
2625,271573.11390542873
2626,177677.0311005382
2627,167566.29371555033
2628,496281.9902951338
2629,531225.447351127
2630,405023.67426047416
2631,488139.77826359245
2632,421482.8161536259
2633,293870.51347649796
2634,417752.6377841926
2635,156685.4377113598
2636,181167.2790725574
2637,180497.68137949108
2638,256993.63774663722
2639,189283.25330338348
2640,148240.09450889335
2641,110525.40361026146
2642,177773.8725484192
2643,111175.6802902913
2644,120608.79183707348
2645,115345.55415880545
2646,100146.25563157388
2647,110225.49261792067
2648,143842.27535375144
2649,159548.65414158514
2650,136386.79825446263
2651,145935.17286539119
2652,414036.89054026356
2653,249152.25152960158
2654,260287.74615335918
2655,401009.4599138088
2656,332016.86547985586
2657,341161.3093913672
2658,301278.3531802205
2659,319777.1641372971
2660,374618.31202108413
2661,335219.2690155858
2662,350285.4081966097
2663,293451.8081351536
2664,278447.3413445384
2665,332532.30567380897
2666,279908.16530586185
2667,177908.00893151743
2668,182707.77140732284
2669,177219.19656863646
2670,272858.39212911145
2671,189261.4690649692
2672,202979.43402243493
2673,196451.2568496248
2674,192577.52318543673
2675,184922.64390789947
2676,195538.26140626273
2677,198162.70855656004
2678,253959.93773873124
2679,280263.7958726123
2680,286517.6233436659
2681,409864.00261721585
2682,332551.9743495229
2683,602723.5668218973
2684,323991.7097220324
2685,334435.40895585256
2686,237232.23598304886
2687,308389.9163412278
2688,212898.08087983303
2689,212102.4264341406
2690,403309.9917723859
2691,188517.46532852756
2692,143204.24582876344
2693,199157.32442038585
2694,134170.7801394682
2695,195323.23162683003
2696,186253.43271822
2697,183970.61880041263
2698,200833.97017158978
2699,168034.78997112022
2700,154551.30017243067
2701,154501.00929858867
2702,117481.72866165345
2703,135535.80524414
2704,138766.08806581562
2705,113382.32515859495
2706,111077.85889977607
2707,125393.22253559809
2708,129291.74343320329
2709,100673.48880148397
2710,127618.58708125832
2711,236904.07191302296
2712,396494.28191504074
2713,174722.0972839526
2714,156665.26979894983
2715,163163.2072408987
2716,152191.03071023207
2717,189896.66074062214
2718,218746.67011819413
2719,150414.05132450964
2720,182396.0615649471
2721,132348.85120398394
2722,157042.25945769667
2723,139802.46597343317
2724,127294.09714449524
2725,130769.6442927826
2726,143540.72084084715
2727,170570.73200489272
2728,196029.27358618917
2729,150926.5261106915
2730,144684.99786279013
2731,143571.17974087404
2732,129402.51609328832
2733,159508.71117285645
2734,139626.42473404828
